Movie_Title	Release_Date	Revenue	Spectator_Number	Screen_Number	Play_Number	Nationality	All_Nationality	Distributor
평행이론	2010-02-18	6793066000	921111	265	32341	한국	한국	씨제이엔터테인먼트(주)
폐가	2010-08-19	1586581500	225955	160	8769	한국	한국	(주)시너지하우스 (시너지)
포 미니츠	2007-10-25	109698000	16145	7	483	독일	독일	㈜세종커뮤니케이션스
포 미니츠	2007-10-25	4016500	738	2	48	독일	독일	㈜세종커뮤니케이션스
포가튼	2004-12-03	1281609500	198010	65	5343	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
포가튼 : 잊혀진 소녀	2013-09-05	14222500	1978	12	228	독일	독일	㈜영화사 백두대간
포도나무를 베어라	2007-02-22	41322500	6951	7	531	한국	한국	씨제이엔터테인먼트(주)
포르노 메이커	2014-04-10	2911500	573	5	14	미국	미국	주식회사 풍경소리
포르노 아티스트	2013-12-26	8723000	4294	5	20	스페인	스페인	(주)소나무픽쳐스
포르노 아티스트	2013-12-26	1532000	733	1	8	스페인	스페인	(주)소나무픽쳐스
포르노그래픽 러브	2013-08-09	3447000	1651	1	7	불가리아	불가리아	(주)소나무픽쳐스
포비든 킹덤:전설의 마스터를 찾아서	2008-04-24	7872731500	1211882	394	37728	미국	미국	(주)시네마서비스
포비아	2014-09-13	3749500	584	10	11	태국	태국	(주)더블앤조이픽쳐스
포비아 2	2014-09-14	3627000	571	10	11	태국	태국	(주)더블앤조이픽쳐스
포세이돈	2006-05-31	14588094300	2316695	338	43841	미국	미국	워너브러더스 (주)
포세이돈	2014-09-18	9524000	3576	20	41	미국	미국	(주)소나무픽쳐스
포스 카인드	2010-02-25	1672315500	224808	186	13044	미국	미국	(주)넥스트엔터테인먼트월드(NEW)
포스터	2013-12-19	3210000	770	4	16	영국	영국	(주)에이씨피컴퍼니
포인트 블랭크	2011-07-13	397470300	52094	153	3517	프랑스	프랑스	KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
포켓 몬스터 DP: 아르세우스 초극의 시공으로	2009-12-24	1280539000	194018	79	2498	일본	일본	실버스푼
포켓 몬스터 DP: 아르세우스 초극의 시공으로	2009-12-24	961349000	143990	63	3452	일본	일본	실버스푼
포켓몬 레인저와 바다의 왕자 마나피	2006-07-20	733628000	133578	107	4767	일본	일본	쇼박스㈜미디어플렉스
포화속으로	2010-06-16	23831958600	3330324	742	80091	한국	한국	롯데쇼핑㈜롯데엔터테인먼트
포화속의 우정	2014-02-27	5348000	1064	5	43	독일	독일	예지림엔터테인먼트
폭력써클	2006-10-19	158054900	24674	108	3305	한국	한국	쇼박스㈜미디어플렉스
폭력의 역사	2007-07-26	18558000	2757	4	206	미국	미국	㈜미로비젼
폭스파이어	2013-08-22	63493500	8612	30	599	프랑스	프랑스,캐나다	그린나래미디어(주)
폭풍우 치는 밤에: 비밀 친구	2013-05-01	249369500	38247	231	2014	일본	일본	(주)마인스 엔터테인먼트
폭풍의 언덕	2012-06-28	166320300	23573	24	904	영국	영국	찬란
폭풍전야	2010-04-01	387323000	51760	134	6410	한국	한국	(주)성원아이컴
폴 다이어리	2013-05-30	7321000	1169	4	54	독일	독일, 오스트리아,에스토니아	㈜미로비젼
폴라 익스프레스	2004-12-23	1261680000	200858	92	4052	미국	미국	워너브러더스 (주)
폴라 익스프레스	2004-12-23	559723500	89004	97	2656	미국	미국	워너브러더스 (주)
폴라 익스프레스	2004-12-23	901774000	70273	2	538	미국	미국	워너브러더스 (주)
폴리스 비트	2006-09-08	2524000	375	1	93	미국	미국	(주)이모션픽처스
폴리스 스토리 2014	2014-01-29	1138068500	153591	251	5490	중국	중국	유니버설픽쳐스인터내셔널 코리아(유)
폴리와 함께	2004-04-02	252615500	37807	25	1253	미국	미국	UIP코리아
폼페이: 최후의 날	2014-02-20	10303228700	1373888	562	43293	미국	미국,독일	롯데쇼핑㈜롯데엔터테인먼트
폼포코 너구리 대작전	2005-04-28	143228000	22263	2	372	일본	일본	대원씨앤에이홀딩스
폼포코 너구리 대작전	2005-04-28	6552500	1228	2	47	일본	일본	대원씨앤에이홀딩스
표적	2014-04-30	22256639300	2841824	716	72266	한국	한국	씨제이이앤엠(주)
푸른 강은 흘러라	2009-10-08	2055000	381	3	84	한국	한국,중국	
푸른 눈의 평양 시민	2007-08-23	10383000	1534	1	83	영국	영국	(주)영화사 진진
푸른 수염	2010-04-01	9327000	1233	5	150	프랑스	프랑스	오드
푸른소금	2011-08-31	5739824500	771699	476	28346	한국	한국,필리핀	씨제이이앤엠(주)
푸셔: 파이널 프로젝트	2013-12-04	2180000	420	5	20	영국	영국	스크린조이
푸시	2009-03-19	4742733000	715887	258	29433	미국	미국	롯데쇼핑㈜롯데엔터테인먼트
푸치니 초급과정	2007-09-06	20058500	2841	2	169	미국	미국	㈜메가박스
푸치니의 여인	2011-11-17	15955500	2137	11	237	이탈리아	이탈리아	오드
풍경	2013-12-12	11453600	1700	14	283	한국	한국	㈜인디스토리
풍경	2013-12-12	2990200	474	9	118	한국	한국	㈜인디스토리
풍산개	2011-06-23	5395201500	714136	286	19194	한국	한국	(주)넥스트엔터테인먼트월드(NEW)
풍운결	2013-10-31	3560000	1490	5	23	홍콩	홍콩	(주)케이알씨지
퓨어	2013-06-20	16048000	2141	3	94	스웨덴	스웨덴	㈜영화사 백두대간
프라미스드 랜드	2013-12-12	166064662	22266	52	1412	미국	미국	CGV 무비꼴라쥬
프라미스드 랜드	2013-12-12	13274500	1786	23	136	미국	미국	CGV 무비꼴라쥬
프라이버시	2014-03-20	122664928	16936	165	2147	영국	영국,미국	(주)인벤트스톤
프라이스리스	2008-05-08	850396500	127091	99	6034	프랑스	프랑스	㈜케이디미디어
프라임 러브	2005-12-08	1308088500	209747	136	6293	미국	미국	(주)튜브엔터테인먼트
프락치	2005-05-20	2649500	372	2	52	한국	한국	씨제이엔터테인먼트(주)
프란시스 하	2014-07-17	565332570	72126	70	3054	미국	미국	그린나래미디어(주)
프란체스카 다 리미니	2013-11-16	11075500	433	2	35	미국	미국	(주)인스터피씨엠
프란체스코와 교황	2012-05-17	6045500	1087	7	110	독일	독일,이탈리아	라인트리엔터테인먼트
프랑스 다이어리	2013-06-06	7321000	964	4	74	프랑스	프랑스	찬란
프랑켄슈타인: 불멸의 영웅	2014-02-06	2175466123	299205	378	12113	미국	미국,호주	쇼박스㈜미디어플렉스
프랑켄위니	2012-10-11	365356000	43978	226	4056	미국	미국	소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
프랭크	2014-09-25	374722045	48027	208	4098	영국	영국,아일랜드	(주)영화사 진진
프레데터스	2010-08-26	1991492500	276536	231	14168	미국	미국	이십세기폭스코리아(주)
프레디 대 제이슨-13일의 금요일11	2004-08-27	304298500	47430	58	2631	미국	미국	(주)영화사한결
프레리 홈 컴패니언	2006-10-19	11661000	1701	2	79	미국	미국	(주)스폰지이엔티
프레셔스	2013-01-10	6023400	851	3	59	미국	미국	씨네그루(주)다우기술
프레스티지	2006-11-02	2861257500	458956	119	10376	미국	미국,영국	워너브러더스 (주)
프렌즈 : 하얀 거짓말	2014-09-25	35658700	5073	52	621	프랑스	프랑스	(주)마인스 엔터테인먼트
프렌즈 위드 베네핏	2011-10-27	591765000	80197	210	6077	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
프렌즈: 몬스터섬의비밀 3D	2011-12-29	2668476500	364732	290	10153	일본	일본	(주)에스비에스콘텐츠허브,(주)스마일이엔티
프렌즈: 몬스터섬의비밀 3D	2011-12-29	1086283500	147817	297	2271	일본	일본	(주)에스비에스콘텐츠허브,(주)스마일이엔티
프로듀서스	2007-01-26	14387500	2068	1	73	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
프로메테우스	2012-06-06	8600146099	971482	521	31629	미국	미국	이십세기폭스코리아(주)
프로스트 VS 닉슨	2009-03-05	148227500	22114	76	2563	미국	미국	유니버설픽쳐스인터내셔널 코리아(유)
프로젝트 님	2012-08-09	4504500	606	5	79	영국	영국	(주)영화사 조제
프로즌 그라운드	2014-02-06	104668500	13979	88	1295	미국	미국	(주)박수엔터테인먼트
프로포즈	2009-09-03	2442083500	323707	169	13681	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
프로포즈 데이	2010-04-08	812954000	107337	148	8697	미국	미국	유니버설픽쳐스인터내셔널 코리아(유)
프롬 파리 위드 러브	2010-03-11	2804967500	369394	294	22348	프랑스	프랑스	㈜케이디미디어
프리덤랜드	2006-06-16	3379500	483	1	4	미국	미국	소니픽쳐스릴리징코리아
프리버즈: 밍쿠와 찌아의 도시 대탈출	2013-09-17	288856500	44466	213	2130	아르헨티나	아르헨티나	(주)영화사 빅
프리스트	2011-06-09	839493000	93336	228	7800	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
프리즈 프레임	2005-07-07	47616500	7459	28	698	아일랜드	아일랜드	무비즈엔터테인먼트㈜
프리즈너스	2013-10-02	1374330500	188084	297	7922	미국	미국	(주)넥스트엔터테인먼트월드(NEW),판씨네마㈜
프리즈너스	2013-10-02	3562500	618	13	30	미국	미국	(주)넥스트엔터테인먼트월드(NEW),판씨네마㈜
프리키 프라이데이	2004-04-02	18798500	2862	11	279	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
프린세스 다이어리 2	2004-10-29	792040500	128615	70	4540	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
프린세스 사쿠라	2013-10-02	8025000	1601	6	31	일본	일본	(주)미디어데이
프린스 이고르	2014-06-21	10136500	446	2	30	미국	미국	(주)인스터피씨엠
플라스틱 시티	2009-07-30	32180000	4611	7	429	홍콩	홍콩,일본,브라질,중국	(주)스폰지이엔티
플라워즈	2011-05-19	16445600	2097	7	202	일본	일본	(주)씨네마드마농
플라이 대디	2006-08-03	2560456300	431231	220	12531	한국	한국	(주)시네마서비스,씨제이엔터테인먼트(주)
플라이 미 투 더 문	2008-10-30	1167667000	184889	156	7720	벨기에	벨기에	(주)시너지하우스 (시너지)
플라이 미 투 더 문	2008-10-30	1417000	442	1	37	벨기에	벨기에	(주)시너지하우스 (시너지)
플라이트	2013-02-28	150391500	20491	79	1375	미국	미국	씨제이이앤엠(주)
플라이트 플랜	2005-11-18	4347551500	687833	164	16183	미국	미국	브에나비스타인터내셔널코리아
플라이트93	2006-09-08	414868500	66717	60	3412	미국	미국	UIP코리아
플라잉 머신 3D	2014-01-09	6697000	807	7	61	영국	영국,폴란드	C무비
플라잉 머신 3D	2014-01-09	6270000	570	1	1	영국	영국,폴란드	C무비
플래닛 51	2010-10-21	287804500	45527	67	2243	스페인	스페인,영국	쇼박스㈜미디어플렉스
플래닛 비보이	2009-10-15	25093000	3596	13	480	미국	미국	(주)솔강
플래닛 테러	2008-07-02	124562500	19324	111	2841	미국	미국	롯데쇼핑㈜롯데엔터테인먼트
플래티나 데이터	2013-12-12	16974500	2802	7	72	일본	일본	(주)미디어데이
플랜 B	2010-06-17	4082000	505	2	79	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
플랜맨	2014-01-09	4528590558	632303	458	20461	한국	한국	롯데쇼핑㈜롯데엔터테인먼트
플랜맨	2014-01-09	19305000	3441	18	22	한국	한국	롯데쇼핑㈜롯데엔터테인먼트
플러쉬	2006-11-23	1681230800	306225	188	10108	미국	미국,영국	씨제이엔터테인먼트(주)
플러쉬	2006-11-23	10642500	2378	9	162	미국	미국,영국	씨제이엔터테인먼트(주)
플러스 원	2014-09-25	19587100	2569	35	504	미국	미국	(주)팝엔터테인먼트
플레이	2011-06-23	90960000	12565	33	1022	한국	한국	(주)영화사 진진
플레이스 비욘드 더 파인즈	2013-08-01	161160500	21747	30	1083	미국	미국	(주)미디어데이
플루토에서 아침을	2007-04-05	98566000	15027	9	605	영국	영국	프리비젼엔터테인먼트
플루토에서 아침을	2007-04-05	1875500	301	1	13	영국	영국	프리비젼엔터테인먼트
피구의 제왕	2004-11-12	50122500	7901	19	487	미국	미국	이십세기폭스필름코퍼레이션
피끓는 청춘	2014-01-22	11688382888	1676040	679	36081	한국	한국	롯데쇼핑㈜롯데엔터테인먼트
피나	2012-08-30	400077000	21617	8	674	독일	독일,프랑스,영국	㈜영화사 백두대간
피나	2012-08-30	27438500	1586	1	82	독일	독일,프랑스,영국	㈜영화사 백두대간
피나	2012-08-30	8875000	746	1	34	독일	독일,프랑스,영국	㈜영화사 백두대간
피나 바우쉬의 댄싱 드림즈	2011-01-20	45333800	6057	8	423	독일	독일	(주)영화사 진진
피노키오: 당나귀 섬의 비밀	2013-04-25	430554000	68711	283	2738	이탈리아	이탈리아,멕시코,벨기에,프랑스,룩셈부르크	(주)인벤트스톤
피노키오의 모험	2014-09-18	106921300	14768	56	552	독일	독일	(주)소나무픽쳐스
피닉스	2005-02-04	332452000	51901	70	3268	미국	미국	이십세기폭스필름코퍼레이션
피라냐	2010-08-26	5661671000	505836	310	22744	미국	미국	에스케이텔레콤(주)
피라냐 3DD	2012-08-01	646211500	74576	269	5571	미국	미국	롯데쇼핑㈜롯데엔터테인먼트
피막	2014-09-25	109853400	14609	170	2187	태국	태국	와이드 릴리즈(주)
피부색깔=꿀색	2014-05-08	43299900	6393	48	727	벨기에	벨기에,프랑스,한국	(주)미루픽처스
피쉬 스토리	2009-07-30	22930000	3280	9	372	일본	일본	씨제이엔터테인먼트(주)
피쉬와 칩스 극장판	2014-03-06	81116400	11910	158	728	호주	호주	(주)마인스 엔터테인먼트,(유)영화사 화수분
피아노, 솔로	2008-10-23	20097700	2924	5	153	이탈리아	이탈리아	㈜인디스토리
피아노의 숲	2008-10-30	210906500	33308	17	1331	일본	일본	(주)이모션픽처스
피아노의 숲	2008-10-30	4353000	719	9	165	일본	일본	(주)이모션픽처스
피에타	2012-09-06	4355592500	603283	326	23106	한국	한국	(주)넥스트엔터테인먼트월드(NEW)
피오릴레	2005-08-19	18039000	2629	1	66	프랑스	프랑스	㈜영화사 백두대간
피와 뼈	2005-02-25	66400000	9798	13	493	일본	일본	스폰지
피의 만우절	2014-04-24	3750000	750	5	25	스페인	스페인	씨네그루(주)다우기술
피치 퍼펙트	2013-03-28	90850000	13537	143	2154	미국	미국	유니버설픽쳐스인터내셔널 코리아(유)
피카소: 명작스캔들	2014-03-20	3022000	487	4	69	스페인	스페인	(주)씨타마운틴픽쳐스
피터 팬	2004-01-16	850564000	141716	15	1668	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
피터팬의 공식	2006-04-13	18992000	3046	10	379	한국	한국	씨제이엔터테인먼트(주)
피파 리의 특별한 로맨스	2011-02-01	56799500	7116	17	628	미국	미국	(주)씨타마운틴픽쳐스
피해자들	2014-07-31	3324000	494	5	43	한국	한국	골든타이드픽처스(주)
필로미나의 기적	2014-04-16	276378600	38053	194	3451	영국	영국,미국,프랑스	씨네그루(주)다우기술
필름 소셜리즘	2013-03-28	5962500	845	7	112	프랑스	프랑스	(재)전주국제영화제조직위원회
필립모리스	2010-07-01	639369700	83508	114	4923	프랑스	프랑스	㈜케이디미디어
필스	2013-11-21	6434000	883	6	52	영국	영국	(주)앤드플러스미디어웍스
핑크	2012-03-15	4738000	731	12	233	한국	한국	(주)씨타마운틴픽쳐스
핑크 팬더	2006-04-13	166601100	27354	84	2840	미국	미국	이십세기폭스코리아(주)
하나	2007-04-19	43608800	6432	8	458	일본	일본	(주)영화사 진진
하나안	2012-10-11	7361400	1003	12	255	한국	한국	㈜인디스토리
하나와 앨리스	2004-11-17	582787000	91993	71	3659	일본	일본	(주)팝엔터테인먼트,쇼이스트(주)
하녀	2010-05-13	17038639000	2267556	555	59621	한국	한국	싸이더스 픽쳐스
하늘과 바다	2009-10-28	120315500	17857	186	3769	한국	한국	롯데쇼핑㈜롯데엔터테인먼트
하늘에서 음식이 내린다면	2010-02-11	5413862500	654510	282	16556	미국	미국	한국소니픽쳐스릴리징브에나비스타영화㈜
하늘에서 음식이 내린다면 2	2013-11-21	5411562500	797850	545	16340	미국	미국	소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
하늘에서 음식이 내린다면 2	2013-11-21	11650500	2212	5	71	미국	미국	소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
하늘을 나는 강아지, 비포와 친구들	2014-03-13	100643400	14971	142	905	이스라엘	이스라엘	(주)팝엔터테인먼트
하늘의 황금마차	2014-09-04	15280300	2051	30	409	한국	한국	(주)영화사 진진
하늘이 보내준 딸	2012-04-19	113583500	16875	107	1827	인도	인도	싸이더스 픽쳐스
하드데이	2014-01-16	27100000	3852	50	387	미국	미국,캐나다,벨기에,영국	(주)마인스 엔터테인먼트
하루	2013-11-28	12569500	2221	11	67	일본	일본	(주)미디어데이
하류인생	2004-05-21	1470927500	224794	88	6039	한국	한국	(주)시네마서비스
하리수의 도색	2013-10-02	15448000	6394	5	49	홍콩	홍콩	(주)팝파트너스
